PROBE_ID	cal27_1	cal27_2	cal27_3
ILMN_3239922	6.60805	6.10532	6.36773
ILMN_1804316	4.44706	4.31115	4.83117
ILMN_1671107	3.66108	3.77971	4.40325
ILMN_2357770	9.76994	9.93997	10.2243
ILMN_1698139	7.36144	6.77838	7.59468
ILMN_1709851	7.23081	6.84925	7.21121
ILMN_1684742	5.42819	5.30422	5.42937
ILMN_1665526	9.75044	9.72638	9.71703
ILMN_2240597	6.19196	6.38911	6.1624
ILMN_1726928	6.99423	6.95199	6.77253
ILMN_2398403	7.37638	7.51467	6.72954
ILMN_2398408	6.91124	6.91987	6.63344
ILMN_1809552	4.08156	3.68729	4.40732
ILMN_1765310	5.03608	5.01282	4.14597
ILMN_1749478	8.97127	8.86838	8.73074
ILMN_1734190	9.71964	9.56559	9.15381
ILMN_1756093	4.82968	4.99368	5.15241
ILMN_2330341	9.62153	9.63981	9.43467
ILMN_1748625	11.5277	11.5411	11.7025
ILMN_1749073	5.72796	5.86144	4.80176
ILMN_3251393	5.02086	4.92724	5.09982
ILMN_1729165	4.46241	5.01785	4.92314
ILMN_2084043	4.4367	4.82805	4.77295
ILMN_1753525	5.19935	4.82076	5.12446
ILMN_2402272	8.31605	7.8554	7.66238
ILMN_1670561	7.09945	7.22283	7.09222
ILMN_1656399	8.94409	8.74718	8.47405
ILMN_3243621	4.78789	4.82059	4.04234
ILMN_2066020	12.2104	12.1842	12.0367
ILMN_1704873	9.73076	9.51445	9.63748
ILMN_1675579	5.81224	4.84147	5.25348
ILMN_2377185	7.80805	8.01931	7.99575
ILMN_1733927	12.5818	13.0422	12.7771
ILMN_1808110	9.75102	9.62809	9.81788
ILMN_1774705	4.45938	4.61719	4.91402
ILMN_1810590	4.59245	3.53664	3.11966
ILMN_3237069	5.58621	5.75149	5.77943
ILMN_3237433	5.12064	5.09424	4.66973
ILMN_2398039	7.91111	7.74224	8.18383
ILMN_2289301	5.55774	5.17732	6.08938
ILMN_1706839	8.34254	8.14179	8.46436
ILMN_1809095	3.98109	4.57069	4.2199
ILMN_1659929	4.56782	4.48825	3.96478
ILMN_2314007	8.08653	7.64901	7.95091
ILMN_1669832	8.11112	7.59386	8.04547
ILMN_1772614	5.24793	5.20139	4.42968
ILMN_1745041	4.68296	4.53717	4.84604
ILMN_2317618	6.31908	6.53354	6.37134
ILMN_1682008	6.65443	6.58995	6.63738
ILMN_2280480	5.08139	5.02795	5.13383
ILMN_1663561	4.08762	4.55087	4.16645
ILMN_1778337	4.77554	4.99686	5.06641
ILMN_1778941	3.54142	3.99145	4.41394
ILMN_1660144	5.40715	5.86681	6.17405
ILMN_1666173	5.25525	5.44488	5.16803
ILMN_2368068	9.30468	8.83979	9.62265
ILMN_1789103	5.2152	5.87748	5.80311
ILMN_1719351	5.46867	4.46789	5.20419
ILMN_1766712	4.49231	4.71585	4.53731
ILMN_1728570	4.95543	5.47873	5.62555
ILMN_1788729	5.59339	5.30233	6.15339
ILMN_1814971	10.6665	10.7237	10.6914
ILMN_1664434	7.41837	7.25042	7.474
ILMN_1814194	5.02633	4.6152	5.44738
ILMN_2367141	5.81552	5.79512	5.13687
ILMN_1676470	5.14955	4.83957	5.08989
ILMN_1677846	3.77884	4.15784	4.20389
ILMN_1707005	5.07567	5.21764	5.47156
ILMN_1683986	4.93787	3.78205	4.40278
ILMN_1710746	4.69046	4.51721	4.36
ILMN_1733841	5.62538	5.58528	6.01
ILMN_1672486	6.0593	5.66684	6.20136
ILMN_1814247	9.62809	9.72288	9.64025
ILMN_1681248	6.3252	5.59452	5.94741
ILMN_1675808	4.16391	4.09124	4.24786
ILMN_1665058	6.6331	6.28011	6.65571
ILMN_1711994	9.46608	9.23113	8.97595
ILMN_1714859	5.19879	5.38963	5.30327
ILMN_1694486	6.14058	6.31763	6.34034
ILMN_1788841	5.12907	5.49586	5.41645
ILMN_2382309	5.4188	5.17294	5.08346
ILMN_1792144	5.05551	5.25469	5.1171
ILMN_2362809	4.41692	4.64205	4.54829
ILMN_1777614	5.33535	5.89162	5.35112
ILMN_1777439	4.35964	4.5092	3.72217
ILMN_1768469	5.38708	6.28943	5.739
ILMN_1740572	4.6839	5.12366	5.38603
ILMN_2331348	5.26376	4.71688	5.49889
ILMN_1744941	4.64295	4.5337	4.9219
ILMN_1751241	5.52976	5.39565	5.1804
ILMN_2377025	5.38168	4.6454	4.73798
ILMN_1776347	11.2486	11.4256	10.9617
ILMN_1660661	10.0908	9.86231	10.0064
ILMN_2313434	8.09376	8.26151	8.26353
ILMN_1802821	4.43548	4.79774	4.91786
ILMN_2041355	5.14731	5.51141	4.28537
ILMN_1684417	4.68562	5.17314	5.23433
ILMN_1754656	5.68676	5.96832	5.52971
ILMN_1779785	4.89199	3.88086	4.51302
ILMN_1662117	5.62851	5.41935	5.02201
ILMN_2208812	4.74261	4.86377	5.5433
ILMN_1713174	7.94976	8.09511	8.37893
ILMN_2231051	5.0307	5.42799	3.83561
ILMN_1772780	5.18387	5.69191	4.84516
ILMN_1700001	6.66357	7.29481	7.4826
ILMN_1667720	5.22445	4.61591	4.55521
ILMN_1722217	4.20291	5.0744	4.95345
ILMN_1751868	4.50575	4.73614	4.3636
ILMN_1745779	8.38531	8.69537	8.43816
ILMN_1700955	9.99069	10.0811	9.82528
ILMN_2204526	5.35048	5.21224	5.03844
ILMN_1774476	4.67749	5.03422	5.69495
ILMN_1685124	8.92007	8.93931	8.92768
ILMN_1706345	5.41663	5.76743	6.13332
ILMN_3244526	7.58385	7.72232	7.27626
ILMN_1782331	9.10448	7.40958	9.21793
ILMN_1777096	10.2895	10.6226	10.4791
ILMN_1795681	5.44046	5.25188	5.12093
ILMN_2132379	4.39679	4.82273	5.82016
ILMN_2060635	4.98758	5.06044	3.71887
ILMN_2146817	4.55347	4.13698	4.85251
ILMN_1716859	4.74619	5.39795	4.98763
ILMN_2172091	4.30733	4.57815	4.00961
ILMN_2285713	10.3937	9.96927	9.77842
ILMN_2391789	4.96139	4.84377	5.05845
ILMN_1726520	5.45595	6.53836	6.18997
ILMN_1809750	8.01762	6.81719	7.64498
ILMN_2175094	7.85925	7.1654	7.47462
ILMN_1751630	4.59964	5.53903	4.82419
ILMN_3241282	5.23022	5.37396	4.76454
ILMN_1745811	6.84844	6.64682	6.61356
ILMN_1700887	3.87898	3.51971	3.72134
ILMN_1660261	5.5414	5.77916	5.48476
ILMN_1705241	9.34683	9.43768	9.42817
ILMN_1811110	4.8926	4.80674	5.35437
ILMN_2169490	5.02316	5.01781	4.5693
ILMN_3243037	5.04619	4.65405	5.3975
ILMN_1792726	5.70959	5.52725	5.84955
ILMN_1674049	4.48579	4.57209	4.33656
ILMN_1735055	5.73661	6.10004	5.91623
ILMN_1682781	8.74544	8.79488	8.87371
ILMN_1814002	7.07022	7.3855	7.63774
ILMN_1722824	5.62736	5.76186	5.93883
ILMN_2413041	6.42209	6.31132	6.29253
ILMN_1705301	9.29218	9.95945	9.93923
ILMN_1666969	5.60863	5.7233	5.53373
ILMN_1767651	6.84925	5.64814	6.10901
ILMN_1764456	4.26288	4.70079	4.75281
ILMN_1720799	11.866	11.9955	11.8435
ILMN_1744784	4.51763	4.74052	4.03526
ILMN_1731213	4.15123	4.24209	4.37016
ILMN_1686992	5.08766	5.56931	5.97067
ILMN_1706511	6.8212	6.53581	6.88458
ILMN_1751576	5.08443	4.85301	5.58563
ILMN_2066151	5.66432	5.50655	4.91513
ILMN_1654570	5.07338	5.96119	5.15754
ILMN_2043173	5.49934	6.12404	6.18906
ILMN_1799099	4.58447	3.76769	3.76015
ILMN_1727732	4.58911	5.28847	5.61158
ILMN_1706832	5.26273	4.69131	4.30752
ILMN_1685079	7.18969	7.16211	5.52073
ILMN_1722732	5.14603	4.77046	5.10034
ILMN_1685042	4.91127	4.23176	5.1112
ILMN_2398627	4.33369	4.94939	5.18107
ILMN_2247084	3.8922	4.42389	4.18309
ILMN_1770682	5.20156	5.17327	5.88323
ILMN_1670440	4.81258	4.38144	4.7344
ILMN_2289473	4.94274	5.14921	4.89168
ILMN_2398294	5.43893	5.13383	5.12752
ILMN_1766573	5.71695	5.12004	5.18626
ILMN_1694847	8.28795	7.16908	8.37015
ILMN_2357377	5.22617	5.18036	5.12657
ILMN_2357382	5.68099	5.20646	5.22292
ILMN_1768488	8.40789	8.19513	8.08252
ILMN_1657983	9.28887	9.33799	9.27083
ILMN_2373119	4.70662	5.11744	3.63714
ILMN_1796005	4.63053	4.75205	5.06688
ILMN_2311796	6.84349	7.05191	7.56942
ILMN_1746243	7.04307	6.46516	7.85186
ILMN_2311798	5.37921	5.35623	5.49934
ILMN_1750181	4.63078	4.78893	4.8039
ILMN_1791067	8.05769	7.96554	8.06726
ILMN_1654370	6.01883	5.71151	5.9197
ILMN_1651230	4.97552	5.01039	4.48817
ILMN_2138249	5.10709	5.95886	5.6796
ILMN_3247163	5.17925	4.62874	5.48744
ILMN_1788818	4.52433	4.93582	4.67379
ILMN_1787155	5.5595	5.42125	5.11585
ILMN_1653529	9.08453	9.26182	9.25868
ILMN_2211235	4.5251	3.49994	4.03236
ILMN_2273595	5.11032	5.62094	5.77225
ILMN_1691076	4.49944	4.57914	4.21278
ILMN_2370241	5.61173	4.95765	5.21949
ILMN_1803803	5.01507	5.08279	5.03434
ILMN_1741719	4.83832	4.47322	4.6023
ILMN_1674615	5.19066	4.94226	5.30164
ILMN_1669921	4.07787	3.88679	4.21962
ILMN_1685490	5.40385	4.14745	4.2838
ILMN_1685909	5.04024	5.43283	4.79574
ILMN_1731181	8.49537	8.47405	8.40177
ILMN_1692272	8.28433	8.35065	8.36295
ILMN_1781623	7.78159	8.11458	8.15974
ILMN_1670139	4.50322	4.49709	5.44089
ILMN_2174481	3.79364	4.02383	3.90229
ILMN_1733318	7.16248	6.77041	6.81512
ILMN_1768425	5.32186	5.07795	5.9066
ILMN_1715661	10.0195	10.1034	10.2425
ILMN_3251695	6.43933	6.54013	6.16596
ILMN_2138689	5.06615	3.7924	4.25288
ILMN_1765574	10.7036	10.0533	11.1329
ILMN_2275760	5.26843	4.8926	5.072
ILMN_2374115	8.37599	8.1757	8.28433
ILMN_1733135	5.90104	5.89248	6.04812
ILMN_2282477	5.54652	5.61668	5.88007
ILMN_1853592	5.08916	5.04675	4.69607
ILMN_1758404	3.7891	4.64956	4.82931
ILMN_1683891	9.00834	9.05408	9.05306
ILMN_2096784	9.40603	9.63588	9.38852
ILMN_1659378	5.23111	4.52877	5.18762
ILMN_1790595	5.55805	5.70137	5.12768
ILMN_1814657	6.23198	6.26157	6.2338
ILMN_1733562	10.0324	9.32122	9.90871
ILMN_2067709	9.22659	9.2515	9.11534
ILMN_2067708	9.88943	9.99678	9.63176
ILMN_1738750	9.05333	8.98615	9.0708
ILMN_1736527	6.94752	6.43152	6.5663
ILMN_2117987	11.4675	11.5171	11.3708
ILMN_1661717	11.2791	11.2889	11.2979
ILMN_1793671	6.72345	6.86485	6.90854
ILMN_2116639	7.64686	7.43116	7.23264
ILMN_1651763	4.8948	4.45752	4.34416
ILMN_1764826	6.84288	7.23219	7.43078
ILMN_1733616	6.23816	5.71573	5.48462
ILMN_1687749	4.96291	4.92692	5.28501
ILMN_1711332	5.65105	5.65081	6.13858
ILMN_2381468	4.2108	4.55668	4.12041
ILMN_1722489	4.89423	4.8718	4.59768
ILMN_1663919	4.64263	4.84957	5.00981
ILMN_1811387	5.13019	4.92175	5.50535
ILMN_1812474	11.7505	11.9588	12.2643
ILMN_1779213	7.85833	7.32046	7.46706
ILMN_2341815	11.4256	11.7202	11.8759
ILMN_1672571	9.21479	9.38334	9.30937
ILMN_2408102	8.56753	8.61999	8.55844
ILMN_1695000	6.86226	7.19009	7.09422
ILMN_1662619	5.88352	6.13426	5.91362
ILMN_1701032	4.95128	4.98364	4.6069
ILMN_1707124	6.4641	6.17815	5.75378
ILMN_2068104	4.41746	4.58079	4.81292
ILMN_1709451	7.14222	7.24658	6.92359
ILMN_1724738	5.48749	4.74727	5.31768
ILMN_1674243	12.9234	13.0024	12.9408
ILMN_1747586	4.85981	4.94302	3.56325
ILMN_1685567	8.60202	8.02072	7.38136
ILMN_2083946	7.9671	8.37552	7.91843
ILMN_1805175	7.50282	7.556	7.38818
ILMN_2129668	4.72812	4.47283	4.52835
ILMN_1773801	4.95286	5.65291	5.60916
ILMN_2389876	5.50953	5.27006	5.73345
ILMN_1812526	7.57849	7.20912	7.62679
ILMN_1687652	5.8966	5.62126	5.7437
ILMN_1663866	13.2576	13.4098	13.3937
ILMN_1745927	4.35158	4.95146	5.40938
ILMN_1744862	5.35264	5.0549	5.5901
ILMN_2384241	9.32571	9.29428	9.58305
ILMN_1726245	9.11123	9.15381	8.73663
ILMN_1784287	5.04892	5.12352	4.81758
ILMN_1696870	8.51978	6.51494	8.62329
ILMN_1754102	4.76761	5.42431	5.53575
ILMN_2247842	5.18397	5.0076	5.07505
ILMN_2318643	9.02583	9.09554	9.23447
ILMN_1702211	5.50806	5.70841	5.79576
ILMN_2318638	9.62025	9.80912	9.76844
ILMN_2245292	4.9525	4.23189	4.97211
ILMN_1656761	6.20762	5.85462	5.93784
ILMN_1709044	8.33396	8.31857	8.79945
ILMN_3237497	4.57655	4.53212	4.80753
ILMN_3241861	5.44951	5.04198	4.7453
ILMN_1721134	6.45887	6.66336	6.24119
ILMN_1705750	7.4818	7.45282	7.56186
ILMN_1679267	5.93185	6.0653	6.134
ILMN_1797236	5.36158	5.30052	5.28951
ILMN_1786847	5.74427	5.75262	5.20777
ILMN_1669363	4.71443	4.44468	5.10739
ILMN_1699925	4.60374	4.9243	4.77187
ILMN_2345564	3.50884	4.34642	4.45324
ILMN_2259966	5.66121	5.62538	5.18673
ILMN_1776214	4.84171	5.67919	5.1684
ILMN_1691164	5.36974	4.94831	5.23993
ILMN_1651735	10.2567	10.21	10.5317
ILMN_3244760	5.80865	6.27271	6.32654
ILMN_1677273	4.79004	5.01152	4.8628
ILMN_2356578	4.66877	4.58186	3.58906
ILMN_1663954	11.2588	11.263	11.6264
ILMN_1711450	10.5042	10.738	11.1086
ILMN_1811624	7.52991	7.71542	7.88291
ILMN_1706818	5.95455	5.26021	5.03906
ILMN_1757272	6.9784	7.33475	7.03087
ILMN_1788988	6.82181	6.94058	6.68605
ILMN_2301955	5.58353	6.06508	5.93185
ILMN_1767542	8.17306	8.11429	7.84636
ILMN_1780699	10.3722	10.5135	10.6131
ILMN_1686461	4.88206	5.26312	4.94648
ILMN_2115553	5.25367	4.94541	4.63931
ILMN_1766128	5.70253	5.61783	5.38967
ILMN_2183261	5.90711	6.18234	6.0843
ILMN_2189915	4.64824	4.62928	4.45425
ILMN_1769150	5.64363	5.81805	5.50399
ILMN_1661424	7.59359	7.65439	7.15637
ILMN_1750203	6.06544	6.20739	5.88844
ILMN_1652486	7.18247	7.40207	7.2719
ILMN_1771600	4.55435	4.69134	5.25043
ILMN_1790109	5.93105	5.98634	5.50712
ILMN_1809054	4.71196	4.79856	4.86131
ILMN_1759787	5.39015	6.41268	6.01626
ILMN_1686116	11.5888	11.2425	11.2394
ILMN_1678842	4.93007	4.89168	4.71572
ILMN_1804663	6.95272	6.80941	6.35223
ILMN_1736078	5.63906	5.59005	5.58202
ILMN_1722789	5.82542	6.08924	5.57026
ILMN_1705372	5.86586	5.73405	4.97827
ILMN_2098743	10.0659	9.92622	9.40111
ILMN_1682120	6.58304	6.18012	6.36754
ILMN_1665923	5.33826	5.4381	5.66345
ILMN_3307695	5.4429	4.68198	5.16978
ILMN_1652716	5.39218	5.08072	4.71708
ILMN_2093720	8.25949	8.49059	8.36063
ILMN_1782688	6.36327	6.85019	6.75829
ILMN_3251298	5.64399	5.98076	5.34732
ILMN_3235974	5.81926	5.51085	5.30039
ILMN_1802157	9.70003	9.4787	9.42587
ILMN_2390821	9.53442	7.50629	9.42613
ILMN_1696883	6.85258	6.59591	7.03659
ILMN_2298936	9.21279	9.30441	9.45502
ILMN_2415926	9.42459	9.74024	9.96507
ILMN_1769072	4.77115	4.98627	5.16621
ILMN_1750518	10.2985	10.4027	10.7431
ILMN_2364062	8.81253	8.62078	9.01011
ILMN_1688390	5.52061	5.6306	5.47808
ILMN_1667883	9.90528	9.8981	9.60237
ILMN_2393169	9.3771	9.5489	9.5415
ILMN_1679880	8.52273	8.64103	8.72684
ILMN_1805028	11.8183	11.7638	11.4751
ILMN_1726659	9.96796	10.0074	9.87852
ILMN_1737943	4.57264	5.18997	5.02396
ILMN_1661683	5.30672	4.77666	5.56077
ILMN_1654613	4.1649	5.00806	4.72222
ILMN_1718182	5.84704	5.97532	6.23982
ILMN_1671028	7.39137	7.32942	7.03783
ILMN_1719185	5.10852	5.90253	5.94902
ILMN_1696683	4.55093	4.2018	4.38343
ILMN_1794844	5.2659	5.07668	4.58698
ILMN_1733157	6.15563	5.62411	6.12517
ILMN_1696659	5.1374	4.70666	4.13863
ILMN_2399588	5.37527	5.75563	5.34221
ILMN_2090567	6.10653	6.02084	5.92361
ILMN_1683716	4.88652	4.80641	4.80747
ILMN_2405264	3.91066	4.81729	4.59305
ILMN_1673177	4.85629	5.06283	4.24755
ILMN_1734862	4.63792	3.00629	4.28278
ILMN_1726352	4.62401	5.5127	5.34851
ILMN_1656715	5.09189	5.27757	5.26851
ILMN_2108590	4.84686	3.94987	4.76212
ILMN_1713873	5.01028	5.06072	5.42766
ILMN_1737168	5.10095	4.7883	4.96046
ILMN_2108339	9.49927	9.58282	9.68307
ILMN_1702946	7.74647	6.85303	6.64638
ILMN_1787511	8.55069	8.84267	8.72881
ILMN_1671902	6.86125	6.79656	6.78155
ILMN_1779875	4.66136	4.13482	3.73373
ILMN_2357361	7.96214	7.58112	7.6427
ILMN_1740345	5.31626	5.12869	4.60581
ILMN_2334042	8.14668	8.20283	7.78457
ILMN_1712634	7.8533	7.88951	7.91323
ILMN_1778691	7.85596	7.04111	6.87252
ILMN_2388466	8.9882	9.06432	8.70421
ILMN_2055634	8.96309	9.30141	8.9897
ILMN_1669507	5.12654	5.34916	5.2218
ILMN_1717745	8.18796	8.41249	7.83629
ILMN_1728589	5.57666	5.2775	5.53093
ILMN_1796855	10.1887	9.99778	9.79411
ILMN_2351309	7.59501	7.63942	7.20286
ILMN_1655577	5.83514	5.80973	6.55502
ILMN_1740627	5.23878	5.26658	4.92825
ILMN_2358560	6.35044	6.29805	6.46364
ILMN_1815079	6.1371	6.12833	6.01647
ILMN_1724863	8.73326	9.25107	9.19245
ILMN_1651346	7.61008	7.45611	7.52748
ILMN_1815690	4.00226	4.56151	4.32417
ILMN_1686454	6.65596	6.28258	5.93546
ILMN_1878866	5.56557	4.84087	4.98187
ILMN_1730159	5.45492	4.8528	5.34051
ILMN_1654609	9.72155	10.0068	9.50062
ILMN_1777579	5.83062	5.48651	4.95626
ILMN_1690066	7.34861	7.22172	7.0665
ILMN_1695878	5.65505	5.22546	5.20545
ILMN_2226435	4.62201	3.89359	3.61282
ILMN_1705774	9.72387	9.78418	10.0096
ILMN_1703984	5.27137	5.95226	5.17939
ILMN_1676905	6.55726	6.51113	6.76352
ILMN_2125017	4.49167	4.96945	5.42852
ILMN_3236289	4.86647	5.09431	5.10162
ILMN_1750678	4.55224	4.52949	4.9526
ILMN_1735093	10.3689	10.3144	9.95608
ILMN_1765332	10.485	10.48	10.3988
ILMN_1686557	4.85707	5.43996	4.35563
ILMN_1656798	5.20559	6.41901	6.40369
ILMN_1813260	8.86217	9.09923	9.25107
ILMN_1706959	9.58244	9.67306	9.66174
ILMN_1673746	8.78987	8.87044	8.64079
ILMN_1773493	10.6961	10.624	10.5075
ILMN_1679555	12.5518	12.4084	12.5914
ILMN_1664231	10.5683	10.6713	10.5468
ILMN_3226669	7.55681	7.96875	7.48364
ILMN_3231338	5.08597	4.40114	4.21651
ILMN_1784031	9.19866	9.04625	9.33743
ILMN_1752229	4.70892	4.74807	3.42624
ILMN_1722239	7.24274	7.87972	7.26778
ILMN_1738938	7.6352	7.68784	6.80405
ILMN_1653709	9.17151	9.29975	9.0069
ILMN_1711566	9.31752	9.72962	9.57832
ILMN_1721876	9.4612	9.22659	9.14787
ILMN_1664583	5.30219	5.47482	5.08527
ILMN_1749078	5.48813	6.07796	6.30593
ILMN_1701461	4.75797	4.80632	4.89614
ILMN_1663399	5.51678	6.22231	5.76017
ILMN_1810684	5.23583	6.13213	5.38672
ILMN_1807169	8.85326	8.61222	8.44162
ILMN_1697420	9.30406	9.65693	9.86923
ILMN_2103295	12.5259	12.4348	12.6804
ILMN_1765578	11.5875	11.5461	11.8255
ILMN_1761939	7.5698	8.40418	8.3271
ILMN_1781457	9.74423	9.48611	9.17623
ILMN_2249288	7.8154	7.70528	7.04334
ILMN_2249282	7.09023	6.91322	6.40944
ILMN_1812432	5.22166	5.6438	5.36505
ILMN_2400603	5.22267	5.02461	5.04521
ILMN_2290679	4.98685	5.32266	4.95079
ILMN_1776703	6.12782	6.53908	6.36166
ILMN_1743763	9.87852	9.71532	10.3088
ILMN_2403006	7.85648	7.85186	8.32826
ILMN_1691499	9.43929	9.08375	9.43312
ILMN_1664978	9.15146	9.17104	9.31822
ILMN_2384561	7.54613	7.71444	8.03866
ILMN_1763972	6.36425	6.41151	6.97115
ILMN_1659610	7.84588	7.96097	7.71563
ILMN_1806037	11.1481	11.256	11.3532
ILMN_1766814	6.37965	5.57976	6.0962
ILMN_1736597	12.0613	12.269	12.3044
ILMN_1674009	5.53856	5.56729	5.66818
ILMN_1713533	4.0656	3.75481	4.24532
ILMN_1784655	8.35711	8.5266	8.47782
ILMN_1751572	9.48175	9.40939	9.33581
ILMN_1814917	5.31234	5.31854	5.15101
ILMN_2234412	6.14757	5.42359	5.42138
ILMN_1696704	6.16419	5.95748	6.51329
ILMN_2103761	8.5403	8.10681	8.24491
ILMN_1661299	4.87394	5.17777	5.03897
ILMN_1811029	7.81423	7.81423	7.6151
ILMN_1663486	8.34424	8.41983	8.63938
ILMN_1699814	4.93444	5.16826	5.17904
ILMN_1755158	5.6518	5.30914	5.00173
ILMN_2206307	2.77978	3.85296	2.7272
ILMN_1696643	7.95996	7.89584	8.07711
ILMN_1700042	4.91659	4.73533	4.66915
ILMN_1731048	5.42689	5.11915	4.98826
ILMN_2298366	5.20396	4.97528	4.75276
ILMN_2414762	4.37831	3.66607	4.64553
ILMN_1719905	5.07961	5.31503	4.28884
ILMN_1772387	4.90632	4.7241	4.65789
ILMN_2155708	4.69795	5.0595	4.48127
ILMN_1689578	5.85347	5.89921	6.09717
ILMN_1706217	4.27553	4.73126	4.74149
ILMN_1722981	7.04979	6.57867	6.91154
ILMN_1654560	6.26749	6.33292	6.11808
ILMN_1749287	5.71087	6.0969	5.60795
ILMN_1677827	4.55145	3.95294	4.86629
ILMN_1705047	4.59239	4.75296	4.25763
ILMN_1682251	4.92242	5.09806	4.99042
ILMN_1657892	4.86607	5.38046	4.74739
ILMN_1679798	4.20474	4.38312	4.68007
ILMN_1677564	4.76768	4.67313	5.12461
ILMN_3235350	4.71971	4.63026	5.05908
ILMN_1728062	4.80018	3.96673	5.29611
ILMN_1793016	4.12299	4.01784	4.1075
ILMN_1806344	5.1189	5.21335	5.04849
ILMN_2143148	9.93021	10.1438	9.26784
ILMN_1763670	7.4953	7.80184	7.4007
ILMN_1741171	6.22838	6.63268	6.08301
ILMN_1697472	6.73168	6.55227	6.5291
ILMN_1761120	10.2406	9.99342	9.59757
ILMN_1770338	11.4534	11.5817	11.5548
ILMN_2169966	4.54386	5.18971	4.94926
ILMN_1739170	4.36193	4.94456	4.41537
ILMN_1794532	4.96969	4.72225	4.36776
ILMN_1808325	6.13947	6.13145	5.88898
ILMN_2413644	5.82608	6.55962	6.30325
ILMN_1668842	5.06139	3.95955	5.0075
ILMN_1775830	5.48192	5.32543	5.23254
ILMN_1792404	3.42858	4.14081	4.75959
ILMN_2167808	4.24803	3.82472	4.22476
ILMN_1750961	4.84748	4.48353	5.1376
ILMN_1757757	4.05538	4.75025	4.4527
ILMN_1706419	5.58265	5.53036	5.09418
ILMN_1686951	3.40694	4.6069	4.35952
ILMN_1690040	9.01893	9.19351	8.78297
ILMN_1803995	9.39586	8.05102	9.34882
ILMN_1793730	4.89998	3.48273	3.85199
ILMN_1709334	9.20057	9.43312	9.05902
ILMN_1737164	8.13336	8.00502	8.07566
ILMN_2333440	7.73289	7.56009	7.44149
ILMN_2253300	6.33873	6.37678	6.2392
ILMN_1785765	10.7706	11.0323	11.0331
ILMN_1669931	9.81232	9.62567	9.49522
ILMN_1674421	9.43868	9.65752	9.44922
ILMN_1705213	9.99117	9.85693	9.74423
ILMN_1664750	11.081	11.0587	11.022
ILMN_1693311	12.9678	12.8549	12.8453
ILMN_1792812	4.20135	4.98459	5.8349
ILMN_1710269	5.10836	4.66554	4.5722
ILMN_1712407	5.17303	5.4337	5.71727
ILMN_1803219	6.69209	6.61083	6.53678
ILMN_1730117	5.87114	5.59788	6.21009
ILMN_1794677	7.92043	8.21215	7.79805
ILMN_1689306	5.20232	5.5086	5.38875
ILMN_2211534	5.17043	5.26581	5.63756
ILMN_1678212	4.36284	4.06923	3.99536
ILMN_1677963	4.65211	5.17265	5.33871
ILMN_1659024	4.30109	4.48463	3.76239
ILMN_1685493	5.46809	5.24341	6.14565
ILMN_1793829	11.8979	11.8262	11.7415
ILMN_1773333	4.84613	4.113	4.58876
ILMN_2220739	8.61724	8.84065	8.34127
ILMN_1781276	5.73955	6.32345	5.36297
ILMN_1652719	5.0613	4.36127	4.79609
ILMN_2180624	7.01397	6.99584	6.70199
ILMN_3237721	6.12517	5.93445	4.82594
ILMN_1693045	10.2061	10.1834	10.3543
ILMN_1736585	8.33636	8.65477	8.38139
ILMN_2213558	11.6834	11.8697	11.0596
ILMN_1654939	11.6236	11.4444	10.8911
ILMN_1719316	12.1343	12.1996	12.2269
ILMN_1804148	10.374	9.81332	10.2201
ILMN_1803279	9.82592	9.91831	9.66228
ILMN_1748899	5.15133	4.69464	4.20056
ILMN_1672405	10.1861	10.1551	9.82173
ILMN_2186482	10.0255	9.82211	9.6919
ILMN_1676670	4.48589	4.07625	4.44423
ILMN_1743655	11.6594	11.5864	11.6068
ILMN_1729498	5.16487	5.82368	4.94582
ILMN_1730645	4.52625	4.68636	3.79893
ILMN_1778464	6.32775	5.79774	5.97518
ILMN_1779632	6.09844	5.89291	5.7688
ILMN_1717973	6.55674	6.72092	6.60275
ILMN_1698259	5.51916	4.53408	4.80288
ILMN_1667716	9.39366	9.26237	9.17373
ILMN_1755224	4.09698	5.16666	5.0482
ILMN_1670504	4.71907	5.83794	4.82894
ILMN_1677736	5.68619	5.37736	5.70392
ILMN_1783973	5.16597	5.48693	5.21305
ILMN_3249244	7.57309	7.78016	7.92286
ILMN_1726288	8.07491	8.16916	7.92456
ILMN_2067607	7.19183	7.21824	6.951
ILMN_1692511	10.66	10.7283	10.6488
ILMN_2413330	5.6238	5.42972	5.6373
ILMN_2413331	6.94706	6.87868	6.94986
ILMN_1669709	4.41501	4.92169	4.47382
ILMN_2092756	9.96644	9.72707	9.62025
ILMN_2175265	7.93061	8.15947	8.06746
ILMN_1705224	6.11265	5.93941	5.25772
ILMN_3240187	9.97735	10.0014	9.30406
ILMN_1712035	8.72558	8.75879	8.69347
ILMN_2052871	7.62022	7.63247	7.17793
ILMN_1809894	6.01897	6.16635	5.83002
ILMN_1738093	7.31543	7.40008	7.44812
ILMN_1738116	4.36912	3.91502	4.30563
ILMN_1654516	7.86269	7.93411	7.53724
ILMN_2108493	5.52957	5.35251	5.13504
ILMN_1720498	5.04007	5.21802	4.90606
ILMN_1723145	3.50205	3.304	2.12335
ILMN_1724139	11.5476	11.7247	11.511
ILMN_1685709	8.10248	8.41474	7.93792
ILMN_2217809	10.5511	10.3127	9.90713
